,PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA,c_fname,c_lname,gender,probability,count,scholar_id,citedby
32,J,"Helenius, J; Brouhard, G; Kalaidzidis, Y; Diez, S; Howard, J",,,,"Helenius, J; Brouhard, G; Kalaidzidis, Y; Diez, S; Howard, J",,,The depolymerizing kinesin MCAK uses lattice diffusion to rapidly target microtubule ends,NATURE,,,English,Article,,,,,,,CENTROMERE-ASSOCIATED KINESIN; REPRESSOR-OPERATOR INTERACTION; C-TERMINUS; CYTOPLASMIC DYNEIN; DYNAMICS; PROTEIN; TUBULIN; XKCM1; ASSOCIATION; COOPERATE,"The microtubule cytoskeleton is a dynamic structure in which the lengths of the microtubules are tightly regulated. One regulatory mechanism is the depolymerization of microtubules by motor proteins in the kinesin-13 family(1). These proteins are crucial for the control of microtubule length in cell division(2-4), neuronal development(5) and interphase microtubule dynamics(6,7). The mechanism by which kinesin-13 proteins depolymerize microtubules is poorly understood. A central question is how these proteins target to microtubule ends at rates exceeding those of standard enzyme-substrate kinetics(8). To address this question we developed a single-molecule microscopy assay for MCAK, the founding member of the kinesin-13 family(9). Here we show that MCAK moves along the microtubule lattice in a one-dimensional (1D) random walk. MCAK-microtubule interactions were transient: the average MCAK molecule diffused for 0.83 s with a diffusion coefficient of 0.38 mu m(2) s(-1). Although the catalytic depolymerization by MCAK requires the hydrolysis of ATP, we found that the diffusion did not. The transient transition from three-dimensional diffusion to 1D diffusion corresponds to a ""reduction in dimensionality""(10) that has been proposed as the search strategy by which DNA enzymes find specific binding sites(11). We show that MCAK uses this strategy to target to both microtubule ends more rapidly than direct binding from solution.","Max Planck Inst Mol Cell Biol & Genet, D-01307 Dresden, Germany; Moscow MV Lomonosov State Univ, AN Belozersky Inst Physicochem Biol, Moscow 119899, Russia","Howard, J (reprint author), Max Planck Inst Mol Cell Biol & Genet, D-01307 Dresden, Germany.",howard@mpi-cbg.de,"Howard, Jonathon /D-4229-2011; Diez, Stefan/E-8172-2010; Kalaidzidis, Yannis/H-3094-2016; Howard, Jonathon/J-7492-2016","Howard, Jonathon /0000-0003-0086-1196; Diez, Stefan/0000-0002-0750-8515; Kalaidzidis, Yannis/0000-0002-6137-1193; Howard, Jonathon/0000-0003-0086-1196",,,,30,261,270,3,42,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,115,119,,10.1038/nature04736,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600044,16672973.0,No,,,11/20/17,j,howard,male,0.83,122,na,na
33,J,"Woods, NB; Bottero, V; Schmidt, M; von Kalle, C; Verma, IM",,,,"Woods, NB; Bottero, V; Schmidt, M; von Kalle, C; Verma, IM",,,Therapeutic gene causing lymphoma,NATURE,,,English,Article,,,,,,,SEVERE COMBINED IMMUNODEFICIENCY; COMMON GAMMA-CHAIN; CYTOKINE RECEPTOR; BONE-MARROW; MICE; LYMPHOCYTES; CELLS; MODEL,,"Salk Inst Biol Studies, Genet Lab, La Jolla, CA 92037 USA; Natl Ctr Tumor Dis Heidelberg, D-69120 Heidelberg, Germany; German Canc Res Ctr, Dept Translat Oncol, Otto Meyerhof Zentrum, D-69120 Heidelberg, Germany; Univ Hosp, Dept Internal Med 1, D-79106 Freiburg, Germany; Univ Freiburg, Inst Mol Med & Cell Res, D-79104 Freiburg, Germany","Woods, NB (reprint author), Salk Inst Biol Studies, Genet Lab, 10010 N Torrey Pines Rd, La Jolla, CA 92037 USA.",verma@salk.edu,,,,,,12,198,203,0,6,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1123,1123,,10.1038/4401123a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000027,16641981.0,No,,,11/20/17,im,verma,male,1,1,na,na
34,J,"MacDonald, D; Demarre, G; Bouvier, M; Mazel, D; Gopaul, DN",,,,"MacDonald, D; Demarre, G; Bouvier, M; Mazel, D; Gopaul, DN",,,Structural basis for broad DNA-specificity in integron recombination,NATURE,,,English,Article,,,,,,,SITE-SPECIFIC RECOMBINATION; HOLLIDAY JUNCTION; CRYSTAL-STRUCTURE; LAMBDA-INTEGRASE; VIBRIO-CHOLERAE; GENOME; MECHANISM; DOMAIN; HELIX; BINDS,"Lateral DNA transfer-the movement of genetic traits between bacteria-has a profound impact on genomic evolution and speciation. The efficiency with which bacteria incorporate genetic information reflects their capacity to adapt to changing environmental conditions. Integron integrases are proteins that mediate site-specific DNA recombination between a proximal primary site (attI) and a secondary target site (attC) found within mobile gene cassettes encoding resistance or virulence factors. The lack of sequence conservation among attC sites has led to the hypothesis that a sequence-independent structural recognition determinant must exist within attC. Here we report the crystal structure of an integron integrase bound to an attC substrate. The structure shows that DNA target site recognition and high-order synaptic assembly are not dependent on canonical DNA but on the position of two flipped-out bases that interact in cis and in trans with the integrase. These extrahelical bases, one of which is required for recombination in vivo, originate from folding of the bottom strand of attC owing to its imperfect internal dyad symmetry. The mechanism reported here supports a new paradigm for how sequence-degenerate single-stranded genetic material is recognized and exchanged between bacteria.","Inst Pasteur, Dept Biol Struct & Chim, Lab Biochim & Biophys Macromol, F-75724 Paris 15, France; Inst Pasteur, CNRS,URA 2171, Dept Struct & Dynam Genomes, Unite Postulante Plast Genome Bacterien, F-75724 Paris, France","Gopaul, DN (reprint author), Inst Pasteur, Dept Biol Struct & Chim, Lab Biochim & Biophys Macromol, F-75724 Paris 15, France.",gopauld@pasteur.fr,"Mazel, Didier/F-9200-2013","Mazel, Didier/0000-0001-6482-6002; GOPAUL, Deshmukh/0000-0003-1631-3303; Bouvier, Marie/0000-0002-2111-052X",,,,40,91,105,0,10,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1157,1162,,10.1038/nature04643,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000037,16641988.0,No,,,11/20/17,dn,gopaul,male,1,3,na,na
35,J,"Brunini, A",,,,"Brunini, A",,,"Origin of the obliquities of the giant planets in mutual interactions in the early Solar System (Retracted Article. See vol 443, pg 1013, 2006)",NATURE,,,English,Article; Retracted Publication,,,,,,,URANUS GREAT COLLISION; ANGULAR-MOMENTUM; ORBIT; PLANETESIMALS; ACCRETION; COMPONENT; ROTATION,"The origin of the spin-axis orientations (obliquities) of the giant planets is a fundamental issue because if the obliquities resulted from tangential collisions with primordial Earth-sized protoplanets, then they are related to the masses of the largest planetesimals out of which the planets form(1-7). A problem with this mechanism, however, is that the orbital planes of regular satellites would probably be uncorrelated with the obliquities, contrary to observations(6,7). Alternatively, they could have come from an external twist that affected the orientation of the Solar System plane(2); but in this model, the outer planets must have formed too rapidly, before the event that produced the twist(8). Moreover, the model cannot be quantitatively tested. Here I show that the present obliquities of the giant planets were probably achieved when Jupiter and Saturn crossed the 1:2 orbital resonance(9) during a specific migration process: different migration scenarios cannot account for the large observed obliquities. The existence of the regular satellites of the giant planets does not represent a problem in this model because, although they formed soon after the planetary formation, they can follow the slow evolution of the equatorial plane it produces.","Natl Univ La Plata, Fac Ciencias Astron & Geofis, RA-1900 La Plata, Argentina; Consejo Nacl Invest Cient & Tecn, Inst Astrofis La Plata, RA-1900 La Plata, Argentina","Brunini, A (reprint author), Natl Univ La Plata, Fac Ciencias Astron & Geofis, Paseo Bosque S-N, RA-1900 La Plata, Argentina.",abrunini@fcaglp.unlp.edu.ar,,,,,,23,7,7,0,6,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1163,1165,,10.1038/nature04577,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000038,16641989.0,No,,,11/20/17,a,brunini,male,0.59,56,na,na
36,J,"Freedman, B; Bartal, G; Segev, M; Lifshitz, R; Christodoulides, DN; Fleischer, JW",,,,"Freedman, B; Bartal, G; Segev, M; Lifshitz, R; Christodoulides, DN; Fleischer, JW",,,Wave and defect dynamics in nonlinear photonic quasicrystals,NATURE,,,English,Article,,,,,,,SOLITONS; LATTICES; DISLOCATIONS; PHASONS; ARRAYS,"Quasicrystals are unique structures with long-range order but no periodicity. Their properties have intrigued scientists ever since their discovery(1) and initial theoretical analysis(2,3). The lack of periodicity excludes the possibility of describing quasicrystal structures with well-established analytical tools, including common notions like Brillouin zones and Bloch's theorem. New and unique features such as fractal-like band structures(4-7) and 'phason' degrees of freedom(8) are introduced. In general, it is very difficult to directly observe the evolution of electronic waves in solid-state atomic quasicrystals, or the dynamics of the structure itself. Here we use optical induction(9-11) to create two-dimensional photonic quasicrystals, whose macroscopic nature allows us to explore wave transport phenomena. We demonstrate that light launched at different quasicrystal sites travels through the lattice in a way equivalent to quantum tunnelling of electrons in a quasiperiodic potential. At high intensity, lattice solitons are formed. Finally, we directly observe dislocation dynamics when crystal sites are allowed to interact with each other. Our experimental results apply not only to photonics, but also to other quasiperiodic systems such as matter waves in quasiperiodic traps(12), generic pattern-forming systems as in parametrically excited surface waves(13), liquid quasicrystals(14), and the more familiar atomic quasicrystals.","Technion Israel Inst Technol, Dept Phys, IL-32000 Haifa, Israel; Technion Israel Inst Technol, Inst Solid State, IL-32000 Haifa, Israel; Tel Aviv Univ, Sch Phys & Astron, IL-69978 Tel Aviv, Israel; Univ Cent Florida, Coll Opt & Photon, Orlando, FL 32816 USA; Princeton Univ, Princeton Inst Sci & Technol Mat, Princeton, NJ 08544 USA; Princeton Univ, Dept Elect Engn, Princeton, NJ 08544 USA","Segev, M (reprint author), Technion Israel Inst Technol, Dept Phys, IL-32000 Haifa, Israel.",msegev@techunix.technion.ac.il,"Lifshitz, Ron/A-7775-2008","Lifshitz, Ron/0000-0002-8829-5506",,,,30,164,166,6,63,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1166,1169,,10.1038/nature04722,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000039,16641990.0,No,,,11/20/17,jw,fleischer,male,0.91,11,na,na
37,J,"Reznik, D; Pintschovius, L; Ito, M; Iikubo, S; Sato, M; Goka, H; Fujita, M; Yamada, K; Gu, GD; Tranquada, JM",,,,"Reznik, D; Pintschovius, L; Ito, M; Iikubo, S; Sato, M; Goka, H; Fujita, M; Yamada, K; Gu, GD; Tranquada, JM",,,Electron-phonon coupling reflecting dynamic charge inhomogeneity in copper oxide superconductors,NATURE,,,English,Article,,,,,,,HIGH-TEMPERATURE SUPERCONDUCTORS; DISPERSION; MAGNETISM; YBA2CU3O7; STRIPES,"The attempt to understand copper oxide superconductors is complicated by the presence of multiple strong interactions in these systems. Many believe that antiferromagnetism is important for superconductivity, but there has been renewed interest in the possible role of electron-lattice coupling(1-4). The conventional superconductor MgB2 has a very strong electron-lattice coupling, involving a particular vibrational mode (phonon) that was predicted by standard theory and confirmed quantitatively by experiment(5). Here we present inelastic scattering measurements that show a similarly strong anomaly in the Cu-O bond-stretching phonon in the copper oxide superconductors La2-xSrxCuO4 (with x=0.07, 0.15). Conventional theory does not predict such behaviour. The anomaly is strongest in La1.875Ba0.125CuO4 and La1.48Nd0.4Sr0.12CuO4, compounds that exhibit spatially modulated charge and magnetic order, often called stripe order(6); it occurs at a wave vector corresponding to the charge order. These results suggest that this giant electron-phonon anomaly, which is absent in undoped and over-doped non-superconductors, is associated with charge inhomogeneity. It follows that electron-phonon coupling may be important to our understanding of superconductivity, although its contribution is likely to be indirect.","Forschungszentrum Karlsruhe, Inst Festkorperphys, D-76021 Karlsruhe, Germany; Ctr Etud Saclay, Leon Brillouin Lab, F-91191 Gif Sur Yvette, France; Nagoya Univ, Dept Phys, Div Sci Mat, Chikusa Ku, Nagoya, Aichi 4648602, Japan; Tohoku Univ, Inst Mat Res, Aoba Ku, Sendai, Miyagi 9808577, Japan; Brookhaven Natl Lab, Condensed Matter Phys & Mat Sci, Upton, NY 11973 USA","Reznik, D (reprint author), Forschungszentrum Karlsruhe, Inst Festkorperphys, POB 3640, D-76021 Karlsruhe, Germany.",Reznik@llb.saclay.cea.fr,"Tranquada, John/A-9832-2009; Yamada, Kazuyoshi/C-2728-2009; Gu, Genda/D-5410-2013; Fujita, Masaki/D-8430-2013","Tranquada, John/0000-0003-4984-8857; Gu, Genda/0000-0002-9886-3255; ",,,,30,205,206,3,47,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1170,1173,,10.1038/nature04704,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000040,16641991.0,No,,,11/20/17,jm,tranquada,male,0.83,126,na,na
38,J,"Bulatov, VV; Hsiung, LL; Tang, M; Arsenlis, A; Bartelt, MC; Cai, W; Florando, JN; Hiratani, M; Rhee, M; Hommes, G; Pierce, TG; de la Rubia, TD",,,,"Bulatov, VV; Hsiung, LL; Tang, M; Arsenlis, A; Bartelt, MC; Cai, W; Florando, JN; Hiratani, M; Rhee, M; Hommes, G; Pierce, TG; de la Rubia, TD",,,Dislocation multi-junctions and strain hardening,NATURE,,,English,Article,,,,,,,SINGLE-CRYSTALS; CELL STRUCTURES; ALUMINUM,"At the microscopic scale, the strength of a crystal derives from the motion, multiplication and interaction of distinctive line defects called dislocations. First proposed theoretically in 1934 (refs 1-3) to explain low magnitudes of crystal strength observed experimentally, the existence of dislocations was confirmed two decades later(4,5). Much of the research in dislocation physics has since focused on dislocation interactions and their role in strain hardening, a common phenomenon in which continued deformation increases a crystal's strength. The existing theory relates strain hardening to pair-wise dislocation reactions in which two intersecting dislocations form junctions that tie the dislocations together(6,7). Here we report that interactions among three dislocations result in the formation of unusual elements of dislocation network topology, termed 'multi-junctions'. We first predict the existence of multi-junctions using dislocation dynamics and atomistic simulations and then confirm their existence by transmission electron microscopy experiments in single-crystal molybdenum. In large-scale dislocation dynamics simulations, multi-junctions present very strong, nearly indestructible, obstacles to dislocation motion and furnish new sources for dislocation multiplication, thereby playing an essential role in the evolution of dislocation microstructure and strength of deforming crystals(8). Simulation analyses conclude that multi-junctions are responsible for the strong orientation dependence of strain hardening in body-centred cubic crystals.","Lawrence Livermore Natl Lab, Livermore, CA 94550 USA; Stanford Univ, Dept Mech Engn, Stanford, CA 94305 USA","Bulatov, VV (reprint author), Lawrence Livermore Natl Lab, Livermore, CA 94550 USA.",bulatov1@llnl.gov,,"Cai, Wei/0000-0001-5919-8734",,,,20,130,132,6,85,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1174,1178,,10.1038/nature04658,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000041,16641992.0,No,,,11/20/17,td,de la rubia,female,0.5,4,na,na
39,J,"Treydte, KS; Schleser, GH; Helle, G; Frank, DC; Winiger, M; Haug, GH; Esper, J",,,,"Treydte, KS; Schleser, GH; Helle, G; Frank, DC; Winiger, M; Haug, GH; Esper, J",,,The twentieth century was the wettest period in northern Pakistan over the past millennium,NATURE,,,English,Article,,,,,,,HEMISPHERE TEMPERATURES; TREE-RINGS; PRECIPITATION; CLIMATE; DENDROCLIMATOLOGY; HYDROGEN; SIGNALS; OXYGEN,"Twentieth-century warming could lead to increases in the moisture-holding capacity of the atmosphere, altering the hydrological cycle and the characteristics of precipitation(1). Such changes in the global rate and distribution of precipitation may have a greater direct effect on human well-being and ecosystem dynamics than changes in temperature itself(2,3). Despite the co-variability of both of these climate variables(3), attention in long-term climate reconstruction has mainly concentrated on temperature changes(4-8). Here we present an annually resolved oxygen isotope record from tree-rings, providing a millennial-scale reconstruction of precipitation variability in the high mountains of northern Pakistan. The climatic signal originates mainly from winter precipitation, and is robust over ecologically different sites. Centennial-scale variations reveal dry conditions at the beginning of the past millennium and through the eighteenth and early nineteenth centuries, with precipitation increasing during the late nineteenth and the twentieth centuries to yield the wettest conditions of the past 1,000 years. Comparison with other long-term precipitation reconstructions indicates a large-scale intensification of the hydrological cycle coincident with the onset of industrialization and global warming, and the unprecedented amplitude argues for a human role.","Swiss Fed Res Inst WSL, CH-8903 Birmensdorf, Switzerland; Forschungszentrum Julich, ICGV, D-52425 Julich, Germany; Univ Bonn, D-53115 Bonn, Germany; Geoforschungszentrum Potsdam, D-14473 Potsdam, Germany","Treydte, KS (reprint author), Swiss Fed Res Inst WSL, Zurcherstr 111, CH-8903 Birmensdorf, Switzerland.",kerstin.treydte@wsl.ch,"Treydte, Kerstin/B-4714-2012; Helle, Gerd/G-5380-2013; Frank, David/C-7764-2013",,,,,30,315,330,5,75,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1179,1182,,10.1038/nature04743,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000042,16641993.0,No,,,11/20/17,j,esper,male,0.83,122,na,na
40,J,"Janvier, P; Desbiens, S; Willett, JA; Arsenault, M",,,,"Janvier, P; Desbiens, S; Willett, JA; Arsenault, M",,,Lamprey-like gills in a gnathostome-related Devonian jawless vertebrate,NATURE,,,English,Article,,,,,,,PHYLOGENY; ANATOMY,"So far, the Palaeozoic fossil jawless vertebrates have not provided any direct evidence for the organization of the gills, apart from vague impressions-supposedly left by gill filaments-on the bony surface of the gill chamber in certain armoured forms or 'ostracoderms' (for example, osteostracans and heterostracans)(1). The latter are currently regarded as more closely related to the living jawed vertebrates (crown gnathostomes) than to the living jawless vertebrates (hagfish and lampreys, or cyclostomes)(2,3). Here we report the first direct evidence for the position of the gill filaments-possibly supported by gill rays-enclosed by gill pouches in a 370-million year (Myr)-old jawless vertebrate, Endeiolepis, from the Late Devonian fossil fish site of Miguasha, Quebec, Canada. This extinct jawless fish has much the same gill organization as living lampreys, although it possesses an unusually large number of gill pouches-a condition unlike that in any extant vertebrates and that raises questions about gill development(4). Endeiolepis is currently regarded as a close relative of anaspids(3), a group of 410-430-Myr-old 'ostracoderms'. Assuming that current vertebrate phylogeny is correct, this discovery demonstrates that pouches enclosing the gills are primitive for vertebrates, but have been subsequently lost in jawed vertebrates.","Museum Natl Hist Nat, CNRS, UMR 5143, F-75231 Paris 05, France; Nat Hist Museum, London SW7 5BD, England; Parc Natl Miguasha, Nouvelle, PQ G0C 2E0, Canada","Janvier, P (reprint author), Museum Natl Hist Nat, CNRS, UMR 5143, CP38,57 Rue Cuvier, F-75231 Paris 05, France.",janvier@mnhn.fr,,,,,,22,29,31,0,15,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1183,1185,,10.1038/nature04471,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000043,16641994.0,No,,,11/20/17,m,arsenault,male,0.74,158,na,na
41,J,"Grottoli, AG; Rodrigues, LJ; Palardy, JE",,,,"Grottoli, AG; Rodrigues, LJ; Palardy, JE",,,Heterotrophic plasticity and resilience in bleached corals,NATURE,,,English,Article,,,,,,,REEF CORALS; TISSUE BIOMASS; CLIMATE-CHANGE; MORTALITY; ZOOPLANKTON; HAWAIIAN; PATTERNS; PACIFIC; CARBON; EVENT,"Mass coral bleaching events caused by elevated seawater temperatures(1,2) have resulted in extensive coral mortality throughout the tropics over the past few decades(3,4). With continued global warming, bleaching events are predicted to increase in frequency and severity, causing up to 60% coral mortality globally within the next few decades(4-6). Although some corals are able to recover and to survive bleaching(7,8), the mechanisms underlying such resilience are poorly understood. Here we show that the coral host has a significant role in recovery and resilience. Bleached and recovering Montipora capitata (branching) corals met more than 100% of their daily metabolic energy requirements by markedly increasing their feeding rates and CHAR (per cent contribution of heterotrophically acquired carbon to daily animal respiration), whereas Porites compressa (branching) and Porites lobata (mounding) corals did not. These findings suggest that coral species with high-CHAR capability during bleaching and recovery, irrespective of morphology, will be more resilient to bleaching events over the long term, could become the dominant coral species on reefs, and may help to safeguard affected reefs from potential local and global extinction.","Ohio State Univ, Dept Geol Sci, Columbus, OH 43210 USA; Villanova Univ, Dept Biol, Villanova, PA 19085 USA; Brown Univ, Dept Ecol & Evolutionary Biol, Providence, RI 02912 USA","Grottoli, AG (reprint author), Ohio State Univ, Dept Geol Sci, Columbus, OH 43210 USA.",grottoli.1@osu.edu,"Rodrigues, Lisa/A-2541-2009; Grottoli, Andrea/C-9736-2009",,,,,28,286,292,14,115,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1186,1189,,10.1038/nature04565,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000044,16641995.0,No,,,11/20/17,je,palardy,male,0.51,39,na,na
42,J,"Dloniak, SM; French, JA; Holekamp, KE",,,,"Dloniak, SM; French, JA; Holekamp, KE",,,Rank-related maternal effects of androgens on behaviour in wild spotted hyaenas,NATURE,,,English,Article,,,,,,,HYENA CROCUTA-CROCUTA; SOCIAL-STATUS; FETAL LIFE; TESTOSTERONE; MASCULINIZATION; YOLK; REPRODUCTION; AGGRESSION; DOMINANCE; FEMALES,"Within any hierarchical society, an individual's social rank can have profound effects on its health and reproductive success(1,2), and rank-related variation in these traits is often mediated by variation in endocrine function(2). Maternal effects mediated by prenatal hormone exposure are potentially important for non-genetic inheritance of phenotypic traits related to social rank(3), and thus for shaping individual variation in behaviour and social structure. Here we show that androgen concentrations in wild female spotted hyaenas (Crocuta crocuta) are higher during late gestation in dominant females than in subordinate females. Furthermore, both male and female cubs born to mothers with high concentrations of androgens in late pregnancy exhibit higher rates of aggression and mounting behaviour than cubs born to mothers with lower androgen concentrations. Both behaviours are strongly affected in other mammals by organizational effects of androgens(4), and both have important effects on fitness in hyaenas. Therefore, our results suggest that rank-related maternal effects of prenatal androgen exposure can adaptively influence offspring phenotype in mammals, as has previously been shown to occur in birds. They also suggest an organizational mechanism for the development of female dominance and aggressiveness in spotted hyaenas, traits that may offset the costs of extreme virilization.","Michigan State Univ, Dept Zool, E Lansing, MI 48824 USA; Univ Nebraska, Dept Psychol, Omaha, NE 68182 USA; Univ Nebraska, Dept Biol, Omaha, NE 68182 USA","Dloniak, SM (reprint author), Michigan State Univ, Dept Zool, E Lansing, MI 48824 USA.",dloniak@kenyaweb.co,"French, Jeffrey/F-1779-2011; Holekamp, Kay/G-6054-2010","French, Jeffrey/0000-0001-5304-1592",,,,27,90,92,1,85,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1190,1193,,10.1038/nature04540,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000045,16641996.0,No,,,11/20/17,ke,holekamp,male,0.56,34,na,na
