,PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA,c_fname,c_lname,gender,probability,count,scholar_id,citedby
358,J,"John, M; Constien, R; Akinc, A; Goldberg, M; Moon, YA; Spranger, M; Hadwiger, P; Soutschek, J; Vornlocher, HP; Manoharan, M; Stoffel, M; Langer, R; Anderson, DG; Horton, JD; Koteliansky, V; Bumcrot, D",,,,"John, Matthias; Constien, Rainer; Akinc, Akin; Goldberg, Michael; Moon, Young-Ah; Spranger, Martina; Hadwiger, Philipp; Soutschek, Juergen; Vornlocher, Hans-Peter; Manoharan, Muthiah; Stoffel, Markus; Langer, Robert; Anderson, Daniel G.; Horton, Jay D.; Koteliansky, Victor; Bumcrot, David",,,Effective RNAi-mediated gene silencing without interruption of the endogenous microRNA pathway,NATURE,,,English,Article,,,,,,,IN-VIVO; MICE; INTERFERENCE,"Systemic administration of synthetic small interfering RNAs (siRNAs) effectively silences hepatocyte gene expression in rodents and primates(1-3). Whether or not in vivo gene silencing by synthetic siRNA can disrupt the endogenous microRNA (miRNA) pathway remains to be addressed. Here we show that effective target-gene silencing in the mouse and hamster liver can be achieved by systemic administration of synthetic siRNA without any demonstrable effect on miRNA levels or activity. Indeed, siRNA targeting two hepatocyte-specific genes (apolipoprotein B and factor VII) that achieved efficient (80%) silencing of messenger RNA transcripts and a third irrelevant siRNA control were administered to mice without significant changes in the levels of three hepatocyte-expressed miRNAs (miR-122, miR-16 and let-7a) or an effect on miRNA activity. Moreover, multiple administrations of an siRNA targeting the hepatocyte-expressed gene Scap in hamsters achieved long-term mRNA silencing without significant changes in miR-122 levels. This study advances the use of siRNAs as safe and effective tools to silence gene transcripts in animal studies, and supports the continued advancement of RNA interference therapeutics using synthetic siRNA.","Alnylam Pharmaceut Inc, Cambridge, MA 02142 USA; Alnylam Europe AG, D-95326 Kulmbach, Germany; MIT, Dept Chem, Cambridge, MA 02139 USA; MIT, Ctr Canc Res, Cambridge, MA 02139 USA; Univ Texas, SW Med Ctr, Dept Mol Genet, Dallas, TX 75390 USA; ETH, Swiss Fed Inst Technol, Inst Mol Syst Biol, CH-8093 Zurich, Switzerland","Bumcrot, D (reprint author), Alnylam Pharmaceut Inc, 300 3rd St, Cambridge, MA 02142 USA.",dbumcrot@alnylam.com,,,"NIBIB NIH HHS [R01 EB000244, R01 EB000244-27]",,,12,104,119,2,30,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,11-Oct,2007,449,7163,,,,,745,U12,,10.1038/nature06179,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,218VV,WOS:000250045000049,17898712.0,No,,,11/20/17,david,bumcrot,male,1,12593,na,na
359,J,"Karnoub, AE; Dash, AB; Vo, AP; Sullivan, A; Brooks, MW; Bell, GW; Richardson, AL; Polyak, K; Tubo, R; Weinberg, RA",,,,"Karnoub, Antoine E.; Dash, Ajeeta B.; Vo, Annie P.; Sullivan, Andrew; Brooks, Mary W.; Bell, George W.; Richardson, Andrea L.; Polyak, Kornelia; Tubo, Ross; Weinberg, Robert A.",,,Mesenchymal stem cells within tumour stroma promote breast cancer metastasis,NATURE,,,English,Article,,,,,,,EXPRESSION; PROGRESSION; CARCINOMA; DELIVERY; GROWTH; RANTES; MICROENVIRONMENT; CHEMOKINES; VEHICLES; REVEALS,"Mesenchymal stem cells have been recently described to localize to breast carcinomas, where they integrate into the tumour-associated stroma. However, the involvement of mesenchymal stem cells (or their derivatives) in tumour pathophysiology has not been addressed. Here, we demonstrate that bone-marrow-derived human mesenchymal stem cells, when mixed with otherwise weakly metastatic human breast carcinoma cells, cause the cancer cells to increase their metastatic potency greatly when this cell mixture is introduced into a subcutaneous site and allowed to form a tumour xenograft. The breast cancer cells stimulate de novo secretion of the chemokine CCL5 (also called RANTES) from mesenchymal stem cells, which then acts in a paracrine fashion on the cancer cells to enhance their motility, invasion and metastasis. This enhanced metastatic ability is reversible and is dependent on CCL5 signalling through the chemokine receptor CCR5. Collectively, these data demonstrate that the tumour microenvironment facilitates metastatic spread by eliciting reversible changes in the phenotype of cancer cells.","Whitehead Inst Biomed Res, Cambridge, MA 02142 USA; MIT, Cambridge, MA 02142 USA; Genzyme Corp, Framingham, MA 01701 USA; Brigham & Womens Hosp, Dept Pathol, Boston, MA 02115 USA; Harvard Univ, Sch Med, Dana Farber Canc Inst, Dept Med Oncol, Boston, MA 02115 USA","Weinberg, RA (reprint author), Whitehead Inst Biomed Res, 9 Cambridge Ctr, Cambridge, MA 02142 USA.",weinberg@wi.mit.edu,,,"NCI NIH HHS [P50 CA089393, P50 CA089393-060014, P50 CA089393-070014, P50 CA089393-080014, R01 CA116235, R01 CA116235-01A1, R01 CA116235-02, R01 CA116235-03]",,,36,1647,1740,12,236,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,557,U4,,10.1038/nature06188,,9,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500036,17914389.0,No,Y,N,11/20/17,robert a.,weinberg,na,na,na,na,na
360,J,"Lande, R; Gregorio, J; Facchinetti, V; Chatterjee, B; Wang, YH; Homey, B; Cao, W; Wang, YH; Su, B; Nestle, FO; Zal, T; Mellman, I; Schroder, JM; Liu, YJ; Gilliet, M",,,,"Lande, Roberto; Gregorio, Josh; Facchinetti, Valeria; Chatterjee, Bithi; Wang, Yi-Hong; Homey, Bernhard; Cao, Wei; Wang, Yui-Hsi; Su, Bing; Nestle, Frank O.; Zal, Tomasz; Mellman, Ira; Schroeder, Jens-Michael; Liu, Yong-Jun; Gilliet, Michel",,,Plasmacytoid dendritic cells sense self-DNA coupled with antimicrobial peptide,NATURE,,,English,Article,,,,,,,SYSTEMIC-LUPUS-ERYTHEMATOSUS; TOLL-LIKE RECEPTORS; HUMAN SKIN; INNATE IMMUNITY; VERTEBRATE DNA; BACTERIAL-DNA; PSORIASIS; ALPHA; AUTOIMMUNITY; LL-37,"Plasmacytoid dendritic cells (pDCs) sense viral and microbial DNA through endosomal Toll-like receptors to produce type 1 interferons. pDCs do not normally respond to self-DNA, but this restriction seems to break down in human autoimmune disease by an as yet poorly understood mechanism. Here we identify the antimicrobial peptide LL37 (also known as CAMP) as the key factor that mediates pDC activation in psoriasis, a common autoimmune disease of the skin. LL37 converts inert self-DNA into a potent trigger of interferon production by binding the DNA to form aggregated and condensed structures that are delivered to and retained within early endocytic compartments in pDCs to trigger Toll-like receptor 9. Thus, our data uncover a fundamental role of an endogenous antimicrobial peptide in breaking innate tolerance to self-DNA and suggest that this pathway may drive autoimmunity in psoriasis.","Univ Texas, MD Anderson Canc Ctr, Dept Immunol, Houston, TX 77030 USA; Univ Texas, MD Anderson Canc Ctr, Dept Melanoma Med Oncol, Houston, TX 77030 USA; Yale Univ, Sch Med, Dept Cell Biol, New Haven, CT 06520 USA; Genentech Inc, San Francisco, CA 94080 USA; Univ Dusseldorf, Dept Dermatol, D-40225 Dusseldorf, Germany; Kings Coll London Sch Med, St Johns Inst Dermatol, London SE1 9RT, England; Univ Kiel, Univ Hosp Schleswig Holstein, Dept Dermatol, D-24105 Kiel, Germany","Gilliet, M (reprint author), Univ Texas, MD Anderson Canc Ctr, Dept Immunol, Houston, TX 77030 USA.",mgilliet@mdanderson.org,"Schroeder, Jens/B-3994-2009; LANDE, ROBERTO/B-9987-2016","LANDE, ROBERTO/0000-0001-8398-4567; Cao, Wei/0000-0002-8952-9159",,,,42,840,879,6,67,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,564,U6,,10.1038/nature06116,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500037,17873860.0,No,Y,N,11/20/17,michel,gilliet,male,0.96,729,LO2b5k4AAAAJ,16627
361,J,"Min, JH; Pavletich, NP",,,,"Min, Jung-Hyun; Pavletich, Nikola P.",,,Recognition of DNA damage by the Rad4 nucleotide excision repair protein,NATURE,,,English,Article,,,,,,,PIGMENTOSUM GROUP-C; ADDUCT OPPOSITE DT; XERODERMA-PIGMENTOSUM; SOLUTION CONFORMATION; BINDING DOMAIN; DOUBLE HELIX; BASE-PAIRS; IN-VIVO; CIS-SYN; GROUP-A,"Mutations in the nucleotide excision repair (NER) pathway can cause the xeroderma pigmentosum skin cancer predisposition syndrome. NER lesions are limited to one DNA strand, but otherwise they are chemically and structurally diverse, being caused by a wide variety of genotoxic chemicals and ultraviolet radiation. The xeroderma pigmentosum C (XPC) protein has a central role in initiating global-genome NER by recognizing the lesion and recruiting downstream factors. Here we present the crystal structure of the yeast XPC orthologue Rad4 bound to DNA containing a cyclobutane pyrimidine dimer (CPD) lesion. The structure shows that Rad4 inserts a beta-hairpin through the DNA duplex, causing the two damaged base pairs to flip out of the double helix. The expelled nucleotides of the undamaged strand are recognized by Rad4, whereas the two CPD-linked nucleotides become disordered. These findings indicate that the lesions recognized by Rad4/XPC thermodynamically destabilize the Watson-Crick double helix in a manner that facilitates the flipping-out of two base pairs.","Mem Sloan Kettering Canc Ctr, Struct Biol Program, New York, NY 10021 USA; Mem Sloan Kettering Canc Ctr, Howard Hughes Med Inst, New York, NY 10021 USA","Pavletich, NP (reprint author), Mem Sloan Kettering Canc Ctr, Struct Biol Program, 1275 York Ave, New York, NY 10021 USA.",pavletin@mkscc.org,,,,,,50,232,243,1,28,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,570,U7,,10.1038/nature06155,,7,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500038,17882165.0,No,,,11/20/17,nikola p.,pavletich,na,na,na,na,na
362,J,"Uchiyama, Y; Aharonian, FA; Tanaka, T; Takahashi, T; Maeda, Y",,,,"Uchiyama, Yasunobu; Aharonian, Felix A.; Tanaka, Takaaki; Takahashi, Tadayuki; Maeda, Yoshitomo",,,Extremely fast acceleration of cosmic rays in a supernova remnant,NATURE,,,English,Article,,,,,,,DIFFUSIVE SHOCK ACCELERATION; SNR RX J1713.7-3946; PARTICLE-ACCELERATION; MAGNETIC-FIELD; MAXIMUM ENERGY; XMM-NEWTON; X-RAYS; SHELL; AMPLIFICATION; EMISSION,"Galactic cosmic rays (CRs) are widely believed to be accelerated by shock waves associated with the expansion of supernova ejecta into the interstellar medium(1). A key issue in this long-standing conjecture is a theoretical prediction that the interstellar magnetic field can be substantially amplified at the shock of a young supernova remnant (SNR) through magnetohydrodynamic waves generated by cosmic rays(2,3). Here we report a discovery of the brightening and decay of X-ray hot spots in the shell of the SNR RX J1713.7-3946 on a one-year timescale. This rapid variability shows that the X-rays are produced by ultrarelativistic electrons through a synchrotron process and that electron acceleration does indeed take place in a strongly magnetized environment, indicating amplification of the magnetic field by a factor of more than 100. The X-ray variability also implies that we have witnessed the ongoing shock-acceleration of electrons in real time. Independently, broadband X-ray spectro-metric measurements(4) of RX J1713.7-3946 indicate that electron acceleration proceeds in the most effective ('Bohm-diffusion') regime. Taken together, these two results provide a strong argument for acceleration of protons and nuclei to energies of 1 PeV (10(15) eV) and beyond in young supernova remnants.","Japan Aerosp Explorat Agcy, Inst Space & Astronaut Sci, Dept High Energy Astrophys, Kanagawa 2298510, Japan; Dublin Inst Adv Studies, Dublin 2, Ireland; Max Planck Inst Kernphys, D-69029 Heidelberg, Germany; Stanford Linear Accelerator Ctr, Menlo Pk, CA 94025 USA","Uchiyama, Y (reprint author), Japan Aerosp Explorat Agcy, Inst Space & Astronaut Sci, Dept High Energy Astrophys, 3-1-1 Yoshinodai, Kanagawa 2298510, Japan.",uchiyama@astro.isas.jaxa.jp,,,,,,26,272,274,0,5,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,4-Oct,2007,449,7162,,,,,576,578,,10.1038/nature06210,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500039,17914390.0,No,,,11/20/17,yoshitomo,maeda,na,na,na,na,na
363,J,"Levy, S; Lahoud, E; Shomroni, I; Steinhauer, J",,,,"Levy, S.; Lahoud, E.; Shomroni, I.; Steinhauer, J.",,,The a.c. and d.c. Josephson effects in a Bose-Einstein condensate,NATURE,,,English,Article,,,,,,,QUANTUM INTERFERENCE; SUPERFLUID HE-3; RELATIVE PHASE; DOUBLE-WELL; OSCILLATIONS; ARRAYS; GASES,"The alternating- and direct-current (a.c. and d.c.) Josephson effects were first discovered in a system of two superconductors, the macroscopic wavefunctions of which are weakly coupled via a tunnelling barrier(1,2). In the a.c. Josephson effect(1-7), a constant chemical potential difference (voltage) is applied, which causes an oscillating current to flow through the barrier. Because the frequency is proportional to the chemical potential difference only, the a.c. Josephson effect serves as a voltage standard(2). In the d.c. Josephson effect, a small constant current is applied, resulting in a constant supercurrent flowing through the barrier(4,5,8). In a sense, the particles do not 'feel' the presence of the tall tunnelling barrier, and flow freely through it with no driving potential. Bose-Einstein condensates should also support Josephson effects(9); however, while plasma oscillations have been seen(10) in a single Bose-Einstein condensate Josephson junction, the a.c. Josephson effect remains elusive. Here we observe the a.c. and d.c. Josephson effects in a single Bose-Einstein condensate Josephson junction. The d.c. Josephson effect has been observed previously only in superconducting systems(11); in our study, it is evident when we measure the chemical potential-current relation of the Bose-Einstein condensate Josephson junction(4,11). Our system constitutes a trapped-atom interferometer(12,13) with continuous readout(14), which operates on the basis of the a.c. Josephson effect. In addition, the measured chemical potential-current relation shows that the device is suitable for use as an analogue of the superconducting quantum interference device, which would sense rotation(2,15).","Technion Israel Inst Technol, Dept Phys, IL-32000 Haifa, Israel","Steinhauer, J (reprint author), Technion Israel Inst Technol, Dept Phys, IL-32000 Haifa, Israel.",jeffs@physics.technion.ac.il,,,,,,32,267,269,0,30,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,579,U8,,10.1038/nature06186,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500040,17914391.0,No,Y,N,11/20/17,j.,steinhauer,na,na,na,na,na
364,J,"Nam, MS; Ardavan, A; Blundell, SJ; Schlueter, JA",,,,"Nam, Moon-Sun; Ardavan, Arzhang; Blundell, Stephen J.; Schlueter, John A.",,,Fluctuating superconductivity in organic molecular metals close to the Mott transition,NATURE,,,English,Article,,,,,,,UPPER CRITICAL-FIELD; PENETRATION DEPTH; CRITICAL-TEMPERATURE; KAPPA-(BEDT-TTF)(2)CU(NCS)(2); DEPENDENCE; INSULATOR; PHYSICS; STATE,"On cooling through the transition temperature T-c of a conventional superconductor, an energy gap develops as the normal-state charge carriers form Cooper pairs; these pairs form a phase-coherent condensate that exhibits the well-known signatures of superconductivity: zero resistivity and the expulsion of magnetic flux (the Meissner effect(1)). However, in many unconventional superconductors, the formation of the energy gap is not coincident with the formation of the phase-coherent super-fluid. Instead, at temperatures above the critical temperature a range of unusual properties, collectively known as 'pseudogap phenomena', are observed(2). Here we argue that a key pseudogap phenomenon-fluctuating superconductivity occurring substantially above the transition temperature-could be induced by the proximity of a Mott-insulating state. The Mott-insulating state in the kappa-(BEDT-TTF)(2)X organic molecular metals(3-5) can be tuned, without doping, through superconductivity into a normal metallic state as a function of the parameter t/U, where t is the tight-binding transfer integral characterizing the metallic bandwidth and U is the on-site Coulomb repulsion. By exploiting a particularly sensitive probe of superconducting fluctuations, the vortex-Nernst effect, we find that a fluctuating regime develops as t/U decreases and the role of Coulomb correlations increases.","Univ Oxford, Dept Phys, Clarendon Lab, Oxford OX1 3PU, England; Argonne Natl Lab, Div Mat Sci, Argonne, IL 60439 USA","Ardavan, A (reprint author), Univ Oxford, Dept Phys, Clarendon Lab, Oxford OX1 3PU, England.",arzhang.ardavan@physics.ox.ac.uk,,,,,,33,46,46,0,31,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,584,587,,10.1038/nature06182,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500041,17914392.0,No,,,11/20/17,john a.,schlueter,na,na,na,na,na
365,J,"Astafiev, O; Inomata, K; Niskanen, AO; Yamamoto, T; Pashkin, YA; Nakamura, Y; Tsai, JS",,,,"Astafiev, O.; Inomata, K.; Niskanen, A. O.; Yamamoto, T.; Pashkin, Yu. A.; Nakamura, Y.; Tsai, J. S.",,,Single artificial-atom lasing,NATURE,,,English,Article,,,,,,,CAVITY QUANTUM ELECTRODYNAMICS; JOSEPHSON; PHOTON; CIRCUIT; SYSTEM; STATES; LASER; DOT,"Solid-state superconducting circuits(1-3) are versatile systems in which quantum states can be engineered and controlled. Recent progress in this area has opened up exciting possibilities for exploring fundamental physics as well as applications in quantum information technology; in a series of experiments(4-8) it was shown that such circuits can be exploited to generate quantum optical phenomena, by designing superconducting elements as artificial atoms that are coupled coherently to the photon field of a resonator. Here we demonstrate a lasing effect with a single artificial atom-a Josephson-junction charge qubit(9)-embedded in a superconducting resonator. We make use of one of the properties of solid-state artificial atoms, namely that they are strongly and controllably coupled to the resonator modes. The device is essentially different from existing lasers and masers; one and the same artificial atom excited by current injection produces many photons.","NEC Corp Ltd, Nano Elect Res Labs, Tsukuba, Ibaraki 3058501, Japan; RIKEN, Inst Phys & Chem Res, Wako, Saitama 3510198, Japan; CREST JST, Kawaguchi, Saitama 3320012, Japan; VTT, Tech Res Ctr Finland, Espoo 02044, Finland","Astafiev, O (reprint author), NEC Corp Ltd, Nano Elect Res Labs, Tsukuba, Ibaraki 3058501, Japan.",astf@zb.jp.nec.com,"Nakamura, Yasunobu/H-1300-2012; Tsai, Jaw-Shen/I-7813-2012; Niskanen, Antti/A-5957-2013; Astafiev, Oleg/L-9771-2013; Pashkin, Yuri/M-8540-2015","Pashkin, Yuri/0000-0003-4767-8217",,,,23,194,194,7,26,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,588,590,,10.1038/nature06141,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500042,17914393.0,No,Y,N,11/20/17,j. s.,tsai,na,na,na,na,na
366,J,"Blard, PH; Lave, J; Pik, R; Wagnon, P; Bourles, D",,,,"Blard, P.-H.; Lave, J.; Pik, R.; Wagnon, P.; Bourles, D.",,,"Persistence of full glacial conditions in the central Pacific until 15,000 years ago",NATURE,,,English,Article,,,,,,,SUBTROPICAL NORTH PACIFIC; COSMOGENIC NUCLIDES; PRODUCTION-RATES; MASS-BALANCE; SECULAR VARIATION; MAXIMUM; CLIMATE; SURFACE; RECORD; HAWAII,"The magnitude of atmospheric cooling during the Last Glacial Maximum and the timing of the transition into the current interglacial period remain poorly constrained in tropical regions, partly because of a lack of suitable climate records(1). Glacial moraines provide a method of reconstructing past temperatures, but they are relatively rare in the tropics. Here we present a reconstruction of atmospheric temperatures in the central Pacific during the last deglaciation on the basis of cosmogenic He-3 ages of moraines and numerical modelling of the ice cap on Mauna Kea volcano, Hawaii-the only highland in the central Pacific on which moraines that formed during the last glacial period are preserved(2). Our reconstruction indicates that the Last Glacial Maximum occurred between 19,000 and 16,000 years ago in this region and that temperatures at high elevations were about 7 degrees C lower than today during this interval. Glacial retreat began about 16,000 years ago, but temperatures were still about 6.5 degrees C lower than today until 15,000 years ago. When combined with estimates of sea surface temperatures in the central Pacific Ocean(3), our reconstruction indicates that the lapse rate during the Last Glacial Maximum was higher than at present, which is consistent with the proposal that the atmosphere was drier at that time(1,4). Furthermore, the persistence of full glacial conditions until 15,000 years ago is consistent with the relatively late and abrupt transition to warmer temperatures in Greenland(5), indicating that there may have been an atmospheric teleconnection between the central Pacific and North Atlantic regions during the last deglaciation.","Aix Marseille Univ, CNRS, Ctr Europeen Rech & Enseignement Geosci Environm, F-13545 Aix En Provence, France; CNRS, Ctr Rech Petrog & Geochim, F-54501 Vandoeuvre Les Nancy, France; Univ Grenoble 1, CNRS, Lab Geodynam Chaines Alpines, F-38400 Grenoble, France; Inst Rech Dev Great Ice, Lab Glaciol & Geophys Environm, F-38402 St Martin Dheres, France","Blard, PH (reprint author), CALTECH, Div Geol & Planetary Sci, MC 100-23,1200 E Calif Blvd, Pasadena, CA 91125 USA.",blard@gps.caltech.edu,,"Bourles, Didier/0000-0001-5991-6126",,,,41,35,35,1,13,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,591,U10,,10.1038/nature06142,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500043,17914394.0,No,,,11/20/17,d.,bourles,na,na,na,na,na
367,J,"Zhang, XG; Siveter, DJ; Waloszek, D; Maas, A",,,,"Zhang, Xi-guang; Siveter, David J.; Waloszek, Dieter; Maas, Andreas",,,An epipodite-bearing crown-group crustacean from the Lower Cambrian,NATURE,,,English,Article,,,,,,,ORIGIN; EVOLUTION; POSITION; BRANCHIOPODA,"Crown-group crustaceans (Eucrustacea) are common in the fossil record of the past 500 million years back to the early Ordovician period, and very rare representatives are also known from the late Middle and Late Cambrian periods(1). Finds in Lower Cambrian rocks of the Phosphatocopina, the fossil sister group to eucrustaceans(2), imply that members of the eucrustacean stem lineage co-occurred, but it remained unclear whether crown-group members were also present at that time. 'Orsten'-type fossils are typically tiny embryos and cuticle-bearing animals, of which the cuticle is phosphatized and the material is three-dimensional and complete with soft parts. Such fossils are found predominantly in the Cambrian and Ordovician and provide detailed morphological and phylogenetic information on the early evolution of metazoans. Here we report an Orsten-type Konservat-Lagerstatte from the Lower Cambrian of China that contains at least three new arthropod species, of which we describe the most abundant form on the basis of exceptionally well preserved material of several growth stages. The limb morphology and other details of this new species are markedly similar to those of living cephalocarids, branchiopods and copepods and it is assigned to the Eucrustacea, thus representing the first undoubted crown-group crustacean from the early Cambrian. Its stratigraphical position provides substantial support to the proposition that the main cladogenic event that gave rise to the Arthropoda was before the Cambrian(3). Small leaf-shaped structures on the outer limb base of the new species provide evidence on the long-debated issue of the origin of epipodites(4,5): they occur in a set of three, derive from setae and are a ground-pattern feature of Eucrustacea.","Yunnan Univ, Key Lab Palaeobiol, Kunming 650091, Peoples R China; Univ Leicester, Dept Geol, Leicester LE1 7RH, Leics, England; Univ Ulm, Sect Biosystemat Documentat, D-98081 Ulm, Germany","Zhang, XG (reprint author), Yunnan Univ, Key Lab Palaeobiol, Kunming 650091, Peoples R China.",xgzhang@ynu.edu.cn,,,,,,30,78,90,2,12,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,595,598,,10.1038/nature06138,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500044,17914395.0,No,,,11/20/17,andreas,maas,male,1,1021,na,na
368,J,"Neutel, AM; Heesterbeek, JAP; van de Koppel, J; Hoenderboom, G; Vos, A; Kaldeway, C; Berendse, F; de Ruiter, PC",,,,"Neutel, Anje-Margriet; Heesterbeek, Johan A. P.; van de Koppel, Johan; Hoenderboom, Guido; Vos, An; Kaldeway, Coen; Berendse, Frank; de Ruiter, Peter C.",,,Reconciling complexity with stability in naturally assembling food webs,NATURE,,,English,Article,,,,,,,TROPHIC CASCADES; SOIL; PRODUCTIVITY; ECOSYSTEMS; DYNAMICS; REAL; COMMUNITIES; SYSTEM,"Understanding how complex food webs assemble through time is fundamental both for ecological theory and for the development of sustainable strategies of ecosystem conservation and restoration. The build-up of complexity in communities is theoretically difficult, because in random-pattern models complexity leads to instability(1). There is growing evidence, however, that nonrandom patterns in the strengths of the interactions between predators and prey strongly enhance system stability(2-4). Here we show how such patterns explain stability in naturally assembling communities. We present two series of below-ground food webs along natural productivity gradients in vegetation successions(5,6). The complexity of the food webs increased along the gradients. The stability of the food webs was captured by measuring the weight of feedback loops(7) of three interacting 'species' locked in omnivory. Low predator-prey biomass ratios in these omnivorous loops were shown to have a crucial role in preserving stability as productivity and complexity increased during succession. Our results show the build-up of food-web complexity in natural productivity gradients and pin down the feedback loops that govern the stability of whole webs. They show that it is the heaviest three-link feedback loop in a network of predator-prey effects that limits its stability. Because the weight of these feedback loops is kept relatively low by the biomass build-up in the successional process, complexity does not lead to instability.","Univ York, Dept Environm, York YO10 5DD, N Yorkshire, England; Univ Utrecht, Fac Vet Med, NL-3508 TD Utrecht, Netherlands; Netherlands Inst Ecol, NIOO KNAW, Ctr Estuarine & Marine Ecol, Spatial Ecol Dept, NL-4400 AC Yerseke, Netherlands; Univ Wageningen & Res Ctr, Dept ICT, NL-6700 AB Wageningen, Netherlands; Univ Wageningen & Res Ctr, Soil Sci Ctr, NL-6700 AA Wageningen, Netherlands; Wageningen Univ, Nat Conservat & Plant Ecol Grp, NL-6708 PB Wageningen, Netherlands; Univ Utrecht, Copernicus Inst Sustainable Dev & Innovat, Dept Environm Sci, NL-3508 TC Utrecht, Netherlands","Neutel, AM (reprint author), British Antarctic Survey, High Cross,Madingley Rd, Cambridge CB3 0ET, England.",anjute@bas.ac.uk,"Van de Koppel, Johan/E-7266-2010",,,,,29,166,172,4,125,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-Oct,2007,449,7162,,,,,599,U11,,10.1038/nature06154,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,216QG,WOS:000249893500045,17914396.0,No,,,11/20/17,peter c.,de ruiter,na,na,na,na,na
